genre,age,nationalite,niveauEtudes,sessionId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB
femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,risk-reward,Robot,5.0,5.0,9.0,Homme grande taille,5.0,5.0,8.0
femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,risk-effort,Homme petite taille,7.0,5.0,8.0,Personne âgée,3.0,5.0,6.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Personne âgée,1.0,3.0,1.0,Homme petite taille,9.0,7.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Femme grande taille,5.0,10.0,1.0,Personne âgée,5.0,0.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Robot,10.0,5.0,1.0,Homme petite taille,0.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Enfant,0.0,5.0,1.0,Homme grande taille,10.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Homme petite taille,5.0,5.0,1.0,Femme petite taille,5.0,5.0,5.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Personne âgée,0.0,0.0,1.0,Homme petite taille,10.0,10.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Personne âgée,0.0,0.0,1.0,Robot,10.0,10.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Enfant,0.0,2.0,1.0,Femme petite taille,10.0,8.0,5.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Homme grande taille,10.0,10.0,1.0,Femme petite taille,0.0,0.0,5.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-effort,Enfant,0.0,5.0,1.0,Robot,10.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme grande taille,10.0,5.0,1.0,Personne âgée,0.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme petite taille,5.0,5.0,5.0,Femme grande taille,5.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme grande taille,5.0,5.0,1.0,Femme petite taille,5.0,5.0,5.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,effort-reward,Femme petite taille,7.0,7.0,5.0,Personne âgée,3.0,3.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Homme petite taille,5.0,5.0,1.0,Femme petite taille,5.0,5.0,5.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme petite taille,5.0,5.0,5.0,Homme petite taille,5.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Femme grande taille,5.0,5.0,1.0,Homme grande taille,5.0,5.0,1.0
femme,22,FRA,bac+5,850ad2db-d6d9-4c5e-9d9f-91d534264d81,risk-reward,Homme petite taille,5.0,5.0,1.0,Femme petite taille,5.0,5.0,5.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Enfant,0.0,10.0,2.0,Femme grande taille,10.0,0.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,10.0,0.0,2.0,Femme petite taille,0.0,10.0,4.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Robot,10.0,0.0,3.0,Femme grande taille,0.0,10.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Robot,5.0,5.0,3.0,Femme grande taille,5.0,5.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,10.0,0.0,2.0,Robot,0.0,10.0,3.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Enfant,0.0,0.0,2.0,Homme petite taille,10.0,10.0,4.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Femme grande taille,0.0,10.0,6.0,Homme grande taille,10.0,0.0,7.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Femme petite taille,5.0,5.0,4.0,Femme grande taille,5.0,5.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Enfant,0.0,0.0,2.0,Femme grande taille,10.0,10.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Femme petite taille,5.0,5.0,4.0,Femme grande taille,5.0,5.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0.0,0.0,2.0,Homme petite taille,10.0,10.0,4.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0.0,0.0,2.0,Homme grande taille,10.0,10.0,7.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Femme grande taille,5.0,5.0,6.0,Personne âgée,5.0,5.0,2.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Robot,10.0,0.0,3.0,Enfant,0.0,10.0,2.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-effort,Robot,0.0,0.0,3.0,Femme petite taille,10.0,10.0,4.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Robot,10.0,0.0,3.0,Homme grande taille,0.0,10.0,7.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,risk-reward,Enfant,0.0,0.0,2.0,Femme grande taille,10.0,10.0,6.0
femme,23,PER,bac+4,858bd9be-b53b-49e1-9865-57b2c186604d,effort-reward,Femme grande taille,5.0,5.0,6.0,Homme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Femme petite taille,3.0,8.0,4.0,Enfant,7.0,2.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Homme petite taille,2.0,8.0,5.0,Femme grande taille,8.0,2.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Enfant,5.0,4.0,5.0,Femme grande taille,5.0,6.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Homme grande taille,9.0,2.0,9.0,Femme grande taille,1.0,8.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Femme petite taille,5.0,5.0,4.0,Personne âgée,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Personne âgée,0.0,3.0,4.0,Homme grande taille,10.0,7.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Personne âgée,5.0,5.0,4.0,Femme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Femme grande taille,7.0,5.0,6.0,Personne âgée,3.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Femme petite taille,8.0,3.0,4.0,Femme grande taille,2.0,7.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Femme grande taille,0.0,10.0,6.0,Homme grande taille,10.0,0.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Femme grande taille,5.0,5.0,6.0,Personne âgée,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Femme grande taille,5.0,5.0,6.0,Personne âgée,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Homme petite taille,5.0,5.0,5.0,Femme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Homme petite taille,5.0,5.0,5.0,Femme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Robot,5.0,5.0,9.0,Homme petite taille,5.0,5.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Robot,5.0,5.0,9.0,Homme petite taille,5.0,5.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Robot,5.0,5.0,9.0,Homme petite taille,5.0,5.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Personne âgée,5.0,5.0,4.0,Femme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Personne âgée,5.0,5.0,4.0,Femme petite taille,5.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Robot,5.0,5.0,9.0,Femme grande taille,5.0,5.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Robot,5.0,5.0,9.0,Femme grande taille,5.0,5.0,6.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Homme petite taille,5.0,5.0,5.0,Homme grande taille,5.0,5.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Enfant,10.0,1.0,5.0,Femme petite taille,0.0,9.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Enfant,9.0,5.0,5.0,Personne âgée,1.0,5.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Homme grande taille,3.0,2.0,9.0,Homme grande taille,7.0,8.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Homme petite taille,8.0,10.0,5.0,Homme grande taille,2.0,0.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Robot,9.0,8.0,9.0,Personne âgée,1.0,2.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Femme grande taille,8.0,10.0,6.0,Homme grande taille,2.0,0.0,9.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Robot,1.0,6.0,9.0,Homme petite taille,9.0,4.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Homme petite taille,3.0,0.0,5.0,Femme petite taille,7.0,10.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Femme petite taille,6.0,3.0,4.0,Femme petite taille,4.0,7.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Femme petite taille,7.0,4.0,4.0,Homme petite taille,3.0,6.0,5.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Personne âgée,10.0,7.0,4.0,Personne âgée,0.0,3.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-reward,Enfant,7.0,6.0,5.0,Personne âgée,3.0,4.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,risk-effort,Femme petite taille,5.0,2.0,4.0,Femme petite taille,5.0,8.0,4.0
homme,25,DZA,employe,8b9d5e09-90da-4d33-b5b7-16994667641b,effort-reward,Homme petite taille,3.0,10.0,5.0,Femme petite taille,7.0,0.0,4.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme grande taille,10.0,10.0,5.0,Enfant,0.0,0.0,1.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme petite taille,0.0,10.0,5.0,Enfant,10.0,0.0,1.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Enfant,0.0,0.0,1.0,Homme petite taille,10.0,10.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme petite taille,0.0,0.0,5.0,Robot,10.0,10.0,10.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Enfant,0.0,0.0,1.0,Homme grande taille,10.0,10.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Homme petite taille,10.0,5.0,7.0,Femme grande taille,0.0,5.0,5.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Femme petite taille,1.0,1.0,5.0,Femme grande taille,9.0,9.0,5.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Femme petite taille,4.0,8.0,5.0,Homme grande taille,6.0,2.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Homme petite taille,4.0,0.0,7.0,Femme grande taille,6.0,10.0,5.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-reward,Homme petite taille,0.0,6.0,7.0,Homme grande taille,10.0,4.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Femme petite taille,2.0,0.0,5.0,Robot,8.0,10.0,10.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Enfant,0.0,8.0,1.0,Homme grande taille,10.0,2.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-reward,Enfant,2.0,4.0,1.0,Robot,8.0,6.0,10.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Femme grande taille,2.0,3.0,5.0,Homme petite taille,8.0,7.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-effort,Homme petite taille,4.0,10.0,7.0,Femme grande taille,6.0,0.0,5.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,risk-reward,Femme grande taille,3.0,5.0,5.0,Homme petite taille,7.0,5.0,7.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Femme petite taille,0.0,7.0,5.0,Enfant,10.0,3.0,1.0
homme,20,FRA,bac+2,8c2cc152-9712-4a1b-b350-fb153065790d,effort-reward,Femme petite taille,7.0,3.0,5.0,Enfant,3.0,7.0,1.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Robot,6.0,5.0,5.0,Femme petite taille,4.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Homme grande taille,7.0,5.0,9.0,Homme petite taille,3.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Femme petite taille,5.0,5.0,5.0,Robot,5.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Femme grande taille,5.0,5.0,9.0,Robot,5.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Personne âgée,2.0,4.0,3.0,Robot,8.0,6.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Enfant,5.0,5.0,7.0,Homme petite taille,5.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Femme petite taille,5.0,5.0,5.0,Robot,5.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Femme petite taille,3.0,3.0,5.0,Homme grande taille,7.0,7.0,9.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Homme grande taille,7.0,6.0,9.0,Femme petite taille,3.0,4.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Homme grande taille,5.0,5.0,9.0,Femme grande taille,5.0,5.0,9.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Homme petite taille,3.0,3.0,5.0,Femme grande taille,7.0,7.0,9.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Personne âgée,2.0,4.0,3.0,Enfant,8.0,6.0,7.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Homme petite taille,5.0,5.0,5.0,Femme petite taille,5.0,5.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Homme grande taille,6.0,6.0,9.0,Femme petite taille,4.0,4.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Personne âgée,2.0,4.0,3.0,Femme grande taille,8.0,6.0,9.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,effort-reward,Enfant,7.0,7.0,7.0,Femme petite taille,3.0,3.0,5.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-effort,Homme grande taille,7.0,8.0,9.0,Personne âgée,3.0,2.0,3.0
femme,20,FRA,bac+3,931eaab2-18b8-4570-9794-3b8770f2784f,risk-reward,Personne âgée,2.0,4.0,3.0,Homme grande taille,8.0,6.0,9.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Femme petite taille,8.0,8.0,3.0,Personne âgée,2.0,2.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Femme petite taille,4.0,1.0,3.0,Homme grande taille,6.0,9.0,8.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Robot,5.0,2.0,5.0,Homme petite taille,5.0,8.0,7.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Homme petite taille,5.0,5.0,7.0,Homme grande taille,5.0,5.0,8.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Enfant,5.0,5.0,2.0,Personne âgée,5.0,5.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Robot,9.0,0.0,5.0,Homme petite taille,1.0,10.0,7.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Robot,10.0,10.0,5.0,Enfant,0.0,0.0,2.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Personne âgée,2.0,5.0,1.0,Homme grande taille,8.0,5.0,8.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Robot,7.0,5.0,5.0,Femme grande taille,3.0,5.0,5.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Personne âgée,1.0,3.0,1.0,Homme petite taille,9.0,7.0,7.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Robot,10.0,1.0,5.0,Personne âgée,0.0,9.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Femme petite taille,7.0,5.0,3.0,Personne âgée,3.0,5.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Enfant,1.0,2.0,2.0,Homme grande taille,9.0,8.0,8.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Enfant,1.0,2.0,2.0,Femme grande taille,9.0,8.0,5.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Femme grande taille,3.0,5.0,5.0,Homme grande taille,7.0,5.0,8.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-effort,Homme petite taille,10.0,10.0,7.0,Personne âgée,0.0,0.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,risk-reward,Enfant,7.0,5.0,2.0,Personne âgée,3.0,5.0,1.0
homme,24,DZA,bac+5,9a56d65d-f5b7-4426-a458-a624c27e4f17,effort-reward,Homme grande taille,9.0,5.0,8.0,Femme grande taille,1.0,5.0,5.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,7.0,6.0,3.0,Femme petite taille,3.0,4.0,3.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Femme grande taille,10.0,10.0,3.0,Enfant,0.0,0.0,2.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Enfant,5.0,5.0,2.0,Homme petite taille,5.0,5.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Personne âgée,0.0,10.0,3.0,Robot,10.0,0.0,1.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Homme petite taille,0.0,0.0,4.0,Robot,10.0,10.0,1.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Femme petite taille,5.0,5.0,3.0,Homme grande taille,5.0,5.0,3.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,3.0,3.0,3.0,Homme petite taille,7.0,7.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Robot,10.0,10.0,1.0,Homme petite taille,0.0,0.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Femme grande taille,3.0,5.0,3.0,Homme petite taille,7.0,5.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Femme petite taille,10.0,10.0,3.0,Enfant,0.0,0.0,2.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Homme grande taille,5.0,5.0,3.0,Femme petite taille,5.0,5.0,3.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Personne âgée,0.0,5.0,3.0,Homme petite taille,10.0,5.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Femme grande taille,0.0,0.0,3.0,Robot,10.0,10.0,1.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Enfant,0.0,0.0,2.0,Femme grande taille,10.0,10.0,3.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-effort,Enfant,5.0,0.0,2.0,Homme petite taille,5.0,10.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Enfant,3.0,0.0,2.0,Femme grande taille,7.0,10.0,3.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,effort-reward,Femme petite taille,5.0,5.0,3.0,Homme petite taille,5.0,5.0,4.0
homme,22,GBR,bac+2,9defcbc5-7cc6-4ae6-9eac-30fe3f06d058,risk-reward,Robot,5.0,5.0,1.0,Femme grande taille,5.0,5.0,3.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,5.0,5.0,3.0,Enfant,5.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,6.0,8.0,3.0,Enfant,4.0,2.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-reward,Robot,1.0,1.0,3.0,Enfant,9.0,9.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,3.0,3.0,8.0,Enfant,7.0,7.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5.0,5.0,8.0,Enfant,5.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5.0,9.0,8.0,Enfant,5.0,1.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5.0,5.0,8.0,Enfant,5.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,7.0,10.0,8.0,Enfant,3.0,0.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,8.0,5.0,8.0,Enfant,2.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,7.0,5.0,8.0,Enfant,3.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5.0,5.0,8.0,Enfant,5.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,5.0,5.0,8.0,Enfant,5.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,0.0,7.0,8.0,Enfant,10.0,3.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,0.0,7.0,8.0,Enfant,10.0,3.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,effort-reward,Homme grande taille,8.0,5.0,8.0,Enfant,2.0,5.0,2.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,8.0,9.0,5.0,Femme grande taille,2.0,1.0,7.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,8.0,5.0,5.0,Femme grande taille,2.0,5.0,7.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1.0,5.0,5.0,Femme grande taille,9.0,5.0,7.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1.0,5.0,5.0,Femme grande taille,9.0,5.0,7.0
femme,16,DZA,lycee,9f377a7d-b285-4f43-8d93-044f7e2a8186,risk-effort,Femme petite taille,1.0,5.0,5.0,Femme grande taille,9.0,5.0,7.0
