_id_x,genre,age,nationalite,niveauEtudes,sessionId,__v_x,_id_y,textId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB,createdAt,__v_y
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb70935bf49fe44ccc26,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,1,6,6,Homme grande taille,9,4,8,2025-03-24T23:32:00.023Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb78935bf49fe44ccc28,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,8,7,8,Personne âgée,2,3,7,2025-03-24T23:32:08.547Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb7f935bf49fe44ccc2a,67a243ea6d8e29a001947947,effort-reward,Robot,9,2,10,Homme grande taille,1,8,8,2025-03-24T23:32:15.723Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb86935bf49fe44ccc2c,67a243ea6d8e29a001947949,effort-reward,Personne âgée,2,5,7,Homme grande taille,8,5,8,2025-03-24T23:32:22.324Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb94c5d7d034a0f9b28c,67a243ea6d8e29a001947949,effort-reward,Robot,7,5,10,Femme grande taille,3,5,6,2025-03-24T23:32:36.873Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1eb9fc5d7d034a0f9b28e,67a243ea6d8e29a001947947,effort-reward,Personne âgée,2,5,7,Homme grande taille,8,5,8,2025-03-24T23:32:47.484Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1ebacc5d7d034a0f9b290,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,2,2,8,Robot,8,8,10,2025-03-24T23:33:00.310Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1ebb2c5d7d034a0f9b292,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,6,4,8,Femme petite taille,4,6,4,2025-03-24T23:33:06.815Z,0
67e1ea5d935bf49fe44ccc11,homme,20,DZA,bac+3,c6ea354b-332f-4240-82ef-769618db3b72,0,67e1ebbac5d7d034a0f9b294,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,3,4,6,Enfant,7,6,8,2025-03-24T23:33:14.630Z,0
67e1ec22c5d7d034a0f9b299,femme,20,DZA,bac+3,3a0205d2-1ab1-4eac-b171-52d7ccf6a218,0,67e1ec59c5d7d034a0f9b29f,67a51e546623f6ccab523c27,risk-effort,Femme grande taille,5,5,1,Enfant,5,5,1,2025-03-24T23:35:53.809Z,0
67e1ec25c5d7d034a0f9b29b,femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,0,67e1ecabc5d7d034a0f9b2a7,67a243ea6d8e29a001947945,risk-reward,Enfant,2,6,3,Homme petite taille,8,4,8,2025-03-24T23:37:15.712Z,0
67e1ec25c5d7d034a0f9b29b,femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,0,67e1ecd4c5d7d034a0f9b2a9,67a51e546623f6ccab523c27,risk-effort,Robot,3,7,5,Femme grande taille,7,3,9,2025-03-24T23:37:56.543Z,0
67e1ec25c5d7d034a0f9b29b,femme,23,DZA,bac+4,dcf800c8-9884-4562-ad04-7129fec28e38,0,67e1ecebc5d7d034a0f9b2ab,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,8,2,7,Robot,2,8,5,2025-03-24T23:38:19.626Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed50c286748200d37851,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,1,1,3,Femme petite taille,9,9,5,2025-03-24T23:40:00.419Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed82c286748200d37855,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,8,Homme grande taille,5,5,10,2025-03-24T23:40:50.606Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed84c286748200d37857,67a51efa18a0dfe14aac016b,risk-effort,Robot,5,5,8,Femme grande taille,5,5,8,2025-03-24T23:40:52.280Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edbfc286748200d37859,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,7,7,9,Enfant,3,3,4,2025-03-24T23:41:51.722Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edd5c286748200d3785b,67a51e546623f6ccab523c27,risk-effort,Personne âgée,2,1,3,Femme petite taille,8,9,5,2025-03-24T23:42:13.510Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ede52591d2f02fd8ce27,67a243ea6d8e29a001947948,effort-reward,Femme grande taille,8,5,8,Enfant,2,5,4,2025-03-24T23:42:29.019Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edef2591d2f02fd8ce29,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,5,5,8,Femme petite taille,5,5,5,2025-03-24T23:42:39.361Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee2f2591d2f02fd8ce2c,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,3,3,5,Femme grande taille,7,7,8,2025-03-24T23:43:43.106Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee482591d2f02fd8ce30,67a243ea6d8e29a001947944,risk-reward,Personne âgée,2,5,3,Enfant,8,5,4,2025-03-24T23:44:08.173Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee612591d2f02fd8ce32,67a243ea6d8e29a001947947,effort-reward,Personne âgée,1,4,3,Robot,9,6,8,2025-03-24T23:44:33.641Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eea12591d2f02fd8ce3a,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,3,10,5,Robot,7,0,8,2025-03-24T23:45:37.105Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeb92591d2f02fd8ce3c,67a51e546623f6ccab523c27,risk-effort,Personne âgée,0,0,3,Robot,10,10,8,2025-03-24T23:46:01.125Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeec2591d2f02fd8ce40,67a243ea6d8e29a001947948,effort-reward,Personne âgée,2,6,3,Homme grande taille,8,4,10,2025-03-24T23:46:52.156Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeffc286748200d3785d,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,8,5,10,Personne âgée,2,5,3,2025-03-24T23:47:11.471Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef462591d2f02fd8ce44,67a243ea6d8e29a001947944,risk-reward,Robot,8,8,8,Personne âgée,2,2,3,2025-03-24T23:48:22.329Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef4d2591d2f02fd8ce46,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,5,5,8,Femme petite taille,5,5,5,2025-03-24T23:48:29.936Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef5a2591d2f02fd8ce48,67a243ea6d8e29a001947945,risk-reward,Enfant,3,0,4,Homme grande taille,7,10,10,2025-03-24T23:48:42.097Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef71c286748200d3786b,67a243ea6d8e29a001947946,risk-reward,Personne âgée,1,2,3,Robot,9,8,8,2025-03-24T23:49:05.898Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef76c286748200d3786d,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,3,Robot,5,5,8,2025-03-24T23:49:10.554Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efa8c286748200d37875,67a243ea6d8e29a001947946,risk-reward,Personne âgée,2,2,3,Robot,8,8,8,2025-03-24T23:50:00.969Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efe8c286748200d3787d,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:04.344Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efebc286748200d3787f,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:07.152Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff5c286748200d37881,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:17.369Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff52591d2f02fd8ce4c,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:17.554Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff72591d2f02fd8ce50,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:19.129Z,0
67e1ec88c5d7d034a0f9b2a1,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff7c286748200d37883,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:19.363Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1edd92591d2f02fd8ce25,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,7,7,7,Personne âgée,3,3,3,2025-03-24T23:42:17.188Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ee332591d2f02fd8ce2e,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8,2025-03-24T23:43:47.756Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ee6f2591d2f02fd8ce34,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8,2025-03-24T23:44:47.338Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ee872591d2f02fd8ce36,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,0,2,3,Femme petite taille,10,8,7,2025-03-24T23:45:11.783Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ee9b2591d2f02fd8ce38,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,7,7,7,Personne âgée,3,3,3,2025-03-24T23:45:31.597Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1eeec2591d2f02fd8ce42,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,0,10,8,Robot,10,0,9,2025-03-24T23:46:52.658Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef06c286748200d3785f,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,7,Homme grande taille,5,5,8,2025-03-24T23:47:18.373Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef0ec286748200d37861,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,5,5,7,Homme petite taille,5,5,7,2025-03-24T23:47:26.746Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef1ac286748200d37863,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,5,5,7,Femme petite taille,5,5,7,2025-03-24T23:47:38.142Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef45c286748200d37867,67a243ea6d8e29a001947945,risk-reward,Personne âgée,3,5,3,Femme grande taille,7,5,7,2025-03-24T23:48:21.717Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef642591d2f02fd8ce4a,67a51e546623f6ccab523c27,risk-effort,Femme grande taille,4,5,7,Homme grande taille,6,5,8,2025-03-24T23:48:52.861Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1ef77c286748200d3786f,67a243ea6d8e29a001947948,effort-reward,Robot,10,0,9,Homme petite taille,0,10,7,2025-03-24T23:49:11.451Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1efa5c286748200d37873,67a51efa18a0dfe14aac016b,risk-effort,Robot,10,0,9,Femme grande taille,0,10,7,2025-03-24T23:49:57.194Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1efb9c286748200d37877,67a243ea6d8e29a001947945,risk-reward,Enfant,2,5,3,Personne âgée,8,5,3,2025-03-24T23:50:17.410Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1efe4c286748200d3787b,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,0,2,3,Homme grande taille,10,8,8,2025-03-24T23:51:00.962Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1eff62591d2f02fd8ce4e,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,2,2,3,Femme grande taille,8,8,7,2025-03-24T23:51:18.610Z,0
67e1ec9ec5d7d034a0f9b2a3,femme,56,PER,employe,0ddc3fd4-4b70-4d2f-b53a-011af4247494,0,67e1f002c286748200d37885,67a51e546623f6ccab523c27,risk-effort,Femme grande taille,5,5,7,Femme petite taille,5,5,7,2025-03-24T23:51:30.257Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed50c286748200d37851,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,1,1,3,Femme petite taille,9,9,5,2025-03-24T23:40:00.419Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed82c286748200d37855,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,8,Homme grande taille,5,5,10,2025-03-24T23:40:50.606Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ed84c286748200d37857,67a51efa18a0dfe14aac016b,risk-effort,Robot,5,5,8,Femme grande taille,5,5,8,2025-03-24T23:40:52.280Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edbfc286748200d37859,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,7,7,9,Enfant,3,3,4,2025-03-24T23:41:51.722Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edd5c286748200d3785b,67a51e546623f6ccab523c27,risk-effort,Personne âgée,2,1,3,Femme petite taille,8,9,5,2025-03-24T23:42:13.510Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ede52591d2f02fd8ce27,67a243ea6d8e29a001947948,effort-reward,Femme grande taille,8,5,8,Enfant,2,5,4,2025-03-24T23:42:29.019Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1edef2591d2f02fd8ce29,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,5,5,8,Femme petite taille,5,5,5,2025-03-24T23:42:39.361Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee2f2591d2f02fd8ce2c,67a51eb49d8894e943d3ff93,risk-effort,Femme petite taille,3,3,5,Femme grande taille,7,7,8,2025-03-24T23:43:43.106Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee482591d2f02fd8ce30,67a243ea6d8e29a001947944,risk-reward,Personne âgée,2,5,3,Enfant,8,5,4,2025-03-24T23:44:08.173Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ee612591d2f02fd8ce32,67a243ea6d8e29a001947947,effort-reward,Personne âgée,1,4,3,Robot,9,6,8,2025-03-24T23:44:33.641Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eea12591d2f02fd8ce3a,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,3,10,5,Robot,7,0,8,2025-03-24T23:45:37.105Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeb92591d2f02fd8ce3c,67a51e546623f6ccab523c27,risk-effort,Personne âgée,0,0,3,Robot,10,10,8,2025-03-24T23:46:01.125Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeec2591d2f02fd8ce40,67a243ea6d8e29a001947948,effort-reward,Personne âgée,2,6,3,Homme grande taille,8,4,10,2025-03-24T23:46:52.156Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eeffc286748200d3785d,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,8,5,10,Personne âgée,2,5,3,2025-03-24T23:47:11.471Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef462591d2f02fd8ce44,67a243ea6d8e29a001947944,risk-reward,Robot,8,8,8,Personne âgée,2,2,3,2025-03-24T23:48:22.329Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef4d2591d2f02fd8ce46,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,5,5,8,Femme petite taille,5,5,5,2025-03-24T23:48:29.936Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef5a2591d2f02fd8ce48,67a243ea6d8e29a001947945,risk-reward,Enfant,3,0,4,Homme grande taille,7,10,10,2025-03-24T23:48:42.097Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef71c286748200d3786b,67a243ea6d8e29a001947946,risk-reward,Personne âgée,1,2,3,Robot,9,8,8,2025-03-24T23:49:05.898Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1ef76c286748200d3786d,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,3,Robot,5,5,8,2025-03-24T23:49:10.554Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efa8c286748200d37875,67a243ea6d8e29a001947946,risk-reward,Personne âgée,2,2,3,Robot,8,8,8,2025-03-24T23:50:00.969Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efe8c286748200d3787d,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:04.344Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1efebc286748200d3787f,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:07.152Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff5c286748200d37881,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:17.369Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff52591d2f02fd8ce4c,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:17.554Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff72591d2f02fd8ce50,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:19.129Z,0
67e1efc5c286748200d37879,homme,25,PER,bac+3,605fd6d1-1b81-4bc0-b3a1-0906822f7568,0,67e1eff7c286748200d37883,67a243ea6d8e29a001947946,risk-reward,Personne âgée,5,5,2,Robot,5,5,9,2025-03-24T23:51:19.363Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f038c286748200d3788a,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,2,2,8,Robot,8,8,9,2025-03-24T23:52:24.911Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f042c286748200d3788c,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,2,3,7,Femme grande taille,8,7,8,2025-03-24T23:52:34.164Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f057c286748200d3788e,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,5,5,5,Homme petite taille,5,5,7,2025-03-24T23:52:55.264Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f05dc286748200d37890,67a51efa18a0dfe14aac016b,risk-effort,Enfant,2,3,4,Homme grande taille,8,7,9,2025-03-24T23:53:01.908Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f066c286748200d37892,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,8,5,7,Personne âgée,2,5,3,2025-03-24T23:53:10.919Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f06ec286748200d37894,67a243ea6d8e29a001947945,risk-reward,Enfant,5,2,4,Femme grande taille,5,8,8,2025-03-24T23:53:18.840Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f077c286748200d37896,67a243ea6d8e29a001947949,effort-reward,Personne âgée,1,5,3,Robot,9,5,9,2025-03-24T23:53:27.288Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f082c286748200d37898,67a243ea6d8e29a001947947,effort-reward,Personne âgée,1,5,3,Robot,9,5,9,2025-03-24T23:53:38.309Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f08dc286748200d3789a,67a51efa18a0dfe14aac016b,risk-effort,Robot,5,4,9,Femme grande taille,5,6,8,2025-03-24T23:53:49.082Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0b4c286748200d3789e,67a243ea6d8e29a001947949,effort-reward,Robot,5,5,9,Femme grande taille,5,5,8,2025-03-24T23:54:28.862Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0bac286748200d378a0,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,7,2025-03-24T23:54:34.260Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0cac286748200d378a2,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,9,9,7,Personne âgée,1,1,3,2025-03-24T23:54:50.620Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0d7c286748200d378a4,67a243ea6d8e29a001947944,risk-reward,Robot,9,5,9,Personne âgée,1,5,3,2025-03-24T23:55:03.073Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0e7c286748200d378a6,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,3,5,5,Homme grande taille,7,5,9,2025-03-24T23:55:19.149Z,0
67e1f012c286748200d37887,homme,25,PER,bac+3,348de87d-9d1c-48db-8027-f866e7253ab8,0,67e1f0f4c286748200d378a8,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,8,5,8,Personne âgée,2,5,3,2025-03-24T23:55:32.516Z,0
